amfi_code,scheme_name,date,rolling_90d_sharpe
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-02,-1.316236396517404
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-03,-1.2135209245913148
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-04,-1.2557497355242901
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-05,-1.2408233580884722
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-08,-0.9435494160537159
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-09,-0.5015499349677925
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-10,-0.3518494321832788
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-11,-0.05888574900613752
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-12,-0.11684406038000587
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-15,-0.20866808777172882
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-16,-0.20881908064211308
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-17,-0.3112056156490561
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-18,-0.09197877923037903
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-19,0.18518391288770197
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-22,-0.0006561630319611168
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-23,0.13397639283966925
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-24,0.16925888425615937
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-25,0.1372619335685461
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-26,0.1250933286541263
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-29,0.02320737005731711
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-30,-0.25991981450848683
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-05-31,-0.4882566684485172
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-01,-0.31785930195118883
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-02,-0.15692948515663555
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-05,0.3162792257691885
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-06,0.32402500396210776
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-07,0.588690604042771
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-08,0.7388563049068009
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-09,0.6980376043799912
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-12,1.0616146339733998
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-13,1.3934675132300236
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-14,1.354213926773286
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-15,1.4500842890010681
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-16,1.727937851116567
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-19,1.5946107226004502
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-20,1.579635561740984
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-21,1.3621798883756104
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-22,1.416037036976662
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-23,1.2111746149794955
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-26,1.069005023691605
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-27,1.264621459959492
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-28,1.08680211033156
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-29,1.1310592541737488
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-06-30,1.3026187911137657
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-03,1.5563286553336253
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-04,1.5976213906626833
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-05,1.2765796538424843
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-06,0.9486663555352696
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-07,0.8210185174438469
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-10,0.7015019644640157
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-11,1.0282669299720366
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-12,1.1220047379175924
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-13,1.1684058249060572
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-14,1.2188840251090136
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-17,0.8396631092445586
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-18,1.0104107089547114
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-19,0.547432560166836
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-20,0.6972194484373793
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-21,0.7164124177688903
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-24,1.0647163368669028
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-25,1.5131809258405085
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-26,1.553527543522642
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-27,1.8939415765512835
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-28,1.948581253134357
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-07-31,1.7237881146053353
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-01,1.295876301761055
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-02,1.5731836761948927
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-03,1.4291714905325752
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-04,1.413330567505802
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-07,1.35352272600501
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-08,1.3945696640726248
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-09,1.759036929608006
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-10,1.9775561358257396
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-11,2.544510134091079
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-14,2.472496500990478
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-15,2.5844926167441624
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-16,2.759456849654913
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-17,2.6067488180967944
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-18,2.7491368806550223
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-21,2.4121541526396384
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-22,2.098254524418153
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-23,2.2201023854675253
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-24,2.3299832848459188
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-25,2.102319770195955
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-28,2.8362457175470626
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-29,2.8281419613562373
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-30,2.7424005136087284
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-08-31,2.9400494908903814
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-01,2.7691994939415476
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-04,3.134161353208538
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-05,2.9207929287128205
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-06,3.105307912599634
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-07,2.576464725235708
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-08,2.0906482354079663
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-11,1.9364312669672104
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-12,1.8827226870510343
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-13,1.8957491361052883
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-14,1.7582993267635656
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-15,1.559947446346619
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-18,1.7624217497130634
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-19,1.4737837817699817
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-20,1.5794838787992738
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-21,1.823691225795434
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-22,1.7315299660887877
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-25,1.9889130996814013
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-26,1.649789156253082
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-27,1.274171371664669
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-28,1.1348963799317071
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-09-29,1.3414475738311364
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-02,1.5544105928024567
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-03,1.7940208470018393
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-04,1.751731217118534
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-05,1.9448004371699954
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-06,1.6960129036830178
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-09,1.554378050621582
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-10,1.3990624672017817
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-11,1.1441721966491574
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-12,0.8382956366491864
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-13,0.7491224557042881
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-16,0.78492151398822
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-17,0.2349168095442268
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-18,0.38859901925179596
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-19,0.3051643115720886
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-20,0.4303071559908426
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-23,0.7669601346621322
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-24,0.8040063724950397
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-25,1.0183876036093353
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-26,0.846442006404428
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-27,0.7096164013434181
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-30,0.9476999387588274
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-10-31,0.7721655167720521
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-01,1.1821666880243333
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-02,1.2237561081581825
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-03,1.2737390123491519
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-06,1.059145831568584
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-07,1.0087187360589962
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-08,1.1061893198854582
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-09,1.3237605440478326
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-10,1.0718881963531721
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-13,0.7263344802440331
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-14,0.501660615675369
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-15,0.14524300515681543
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-16,0.29527434153027593
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-17,0.41800078848968697
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-20,0.3369286716268382
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-21,0.3923023683094394
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-22,0.6507237780039009
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-23,0.5479553491287016
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-24,0.4040733653666596
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-27,0.12407242813230814
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-28,0.1645525322549673
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-29,-0.030975043567467248
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-11-30,-0.09468744059059526
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-01,-0.2222980339652439
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-04,0.026490922882028346
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-05,0.18780258463929475
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-06,0.11602875263239007
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-07,0.0697710700449233
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-08,0.3809367011698418
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-11,0.21260548056150533
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-12,0.08480672151972037
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-13,0.08811504717068107
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-14,0.0881086709204783
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-15,-0.41193665366184545
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-18,-0.07768351568845186
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-19,-0.49669681809081717
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-20,-0.6098362718972237
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-21,-0.5518244265248117
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-22,-0.14321628088193017
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-25,-0.17902398952196918
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-26,0.014921603027697909
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-27,0.46337403054987364
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-28,0.4231482844284966
120507,ICICI Pru Liquid Fund - Regular - Growth,2023-12-29,0.3144442456192319
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-01,0.1928810579425084
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-02,0.03152139073686176
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-03,0.24421304780748404
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-04,-0.12103628331575064
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-05,0.18557136621868803
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-08,-0.011240360194247515
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-09,-0.14755176968418687
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-10,-0.3625882324155895
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-11,0.19591833432736197
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-12,0.4312608464319385
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-15,0.492628605631361
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-16,0.29868662155171394
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-17,0.4343632256072403
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-18,0.5531294458083849
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-19,0.8519836206791621
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-22,0.4626531569377741
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-23,0.8623732943849214
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-24,0.8857055669416041
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-25,0.5196432967060014
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-26,0.4484154757275598
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-29,0.2621733015176888
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-30,0.4665729769086383
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-01-31,0.7539432065705898
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-01,0.5536559083573028
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-02,0.7502239642781904
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-05,0.8317527168806867
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-06,0.8140123924589869
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-07,1.0180268287091696
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-08,0.949180522881779
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-09,1.164430011895609
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-12,1.2057173006201536
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-13,1.4636914642884897
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-14,1.6318836144363795
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-15,1.4710233574907443
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-16,1.9833309745720444
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-19,2.064175555963457
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-20,2.0930250531747405
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-21,2.03554511802308
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-22,1.6730925794841414
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-23,1.5843850911019768
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-26,1.2779933728790251
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-27,1.1617070233498081
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-28,0.9871501851437187
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-02-29,1.2494045979824646
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-01,1.5195535575011199
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-04,1.5873713697768064
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-05,1.8306935597687284
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-06,1.4663700042529775
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-07,1.2501965881300745
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-08,0.8745372511983543
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-11,0.565296240659347
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-12,0.34178757092018397
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-13,0.46109794266089116
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-14,0.27085688940864255
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-15,0.4537930881572332
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-18,0.8631149574354803
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-19,0.8495451859102624
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-20,1.0312505493531579
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-21,0.7199496092067635
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-22,0.39990436451844585
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-25,0.7399055817414462
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-26,0.4698477222784953
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-27,0.09654353292123148
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-28,0.1290821875246706
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-03-29,0.6661405542950596
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-01,0.5630674444202282
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-02,0.33530391298092244
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-03,0.6555834542486015
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-04,0.7390098886340906
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-05,0.9602005888599994
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-08,0.7929255158045424
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-09,0.8761940198737946
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-10,0.9867933265958468
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-11,0.9686153183169185
120507,ICICI Pru Liquid Fund - Regular - Growth,2024-04-12,0.6572613428516135
